D_TEMPORAL_0;D_ESTADO_DATO_0;D_IASS_TIPOVENTAS_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2013-06;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;-4.778028116;M
2013-06;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;-3.924743366;M
2013-06;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;1.794466122;M
2013-06;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;-6.281111854;M
2013-06;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-9.020812732;M
2013-06;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;-3.691410724;M
2013-06;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;-7.236724464;M
2013-07;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;-3.82975224;M
2013-07;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;-3.951759427;M
2013-07;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;-3.520692889;M
2013-07;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;2.052675161;M
2013-07;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;-5.286623818;M
2013-07;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-8.13931347;M
2013-07;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;-4.904675859;M
2013-07;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;-5.889911548;M
2013-08;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;-4.134070057;M
2013-08;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;-4.312459925;M
2013-08;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;-3.691700223;M
2013-08;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;1.811192994;M
2013-08;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;-3.777087549;M
2013-08;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-8.29620088;M
2013-08;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;-7.419372373;M
2013-08;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;-6.062712534;M
2013-09;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;-3.655768587;M
2013-09;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;-3.830031478;M
2013-09;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;-3.22654326;M
2013-09;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;2.392033729;M
2013-09;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;-3.231353009;M
2013-09;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-8.012986519;M
2013-09;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;-7.499223466;M
2013-09;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;-5.033162304;M
2013-10;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;-3.260113574;M
2013-10;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;-3.510305473;M
2013-10;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;-2.648605081;M
2013-10;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;2.811537116;M
2013-10;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;-2.960186547;M
2013-10;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-7.409631486;M
2013-10;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;-6.250015877;M
2013-10;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;-4.429302238;M
2013-11;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;-3.197101745;M
2013-11;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;-3.428224567;M
2013-11;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;-2.628567074;M
2013-11;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;3.058939842;M
2013-11;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;-2.695547644;M
2013-11;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-7.184420476;M
2013-11;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;-7.269177732;M
2013-11;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;-4.269386656;M
2013-12;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;-2.905470357;M
2013-12;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;-3.042044895;M
2013-12;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;-2.562827018;M
2013-12;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;2.927550994;M
2013-12;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;-2.737531838;M
2013-12;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-7.138823656;M
2013-12;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;-7.039665611;M
2013-12;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;-3.654348868;M
2014-01;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;1.405067993;M
2014-01;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;1.871287988;M
2014-01;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;0.11694573;M
2014-01;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;8.648119699;M
2014-01;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;-4.715591109;M
2014-01;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-7.666233291;M
2014-01;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;-1.85097477;M
2014-01;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;-1.368503438;M
2014-02;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;1.061983497;M
2014-02;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;1.273352847;M
2014-02;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;0.517891052;M
2014-02;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;7.879234307;M
2014-02;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;-3.342065709;M
2014-02;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-6.733235419;M
2014-02;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;-1.707054855;M
2014-02;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;-0.249867444;M
2014-03;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;2.199122557;M
2014-03;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;2.461748925;M
2014-03;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;1.533376283;M
2014-03;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;8.233395147;M
2014-03;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;-3.776053248;M
2014-03;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-4.569772516;M
2014-03;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;1.357170966;M
2014-03;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;1.109282029;M
2014-04;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;2.51917092;M
2014-04;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;2.400984919;M
2014-04;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;2.851570456;M
2014-04;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;7.944548122;M
2014-04;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;1.045954081;M
2014-04;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-4.586772471;M
2014-04;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;2.982771555;M
2014-04;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;1.765812046;M
2014-05;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;2.345802921;M
2014-05;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;2.292739064;M
2014-05;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;2.513560028;M
2014-05;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;7.316917294;M
2014-05;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;1.966318554;M
2014-05;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-5.362653297;M
2014-05;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;1.604091875;M
2014-05;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;1.921740749;M
2014-06;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;2.323902303;M
2014-06;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;2.28258675;M
2014-06;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;2.466403239;M
2014-06;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;7.166047485;M
2014-06;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;3.0994846;M
2014-06;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-5.313913659;M
2014-06;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;1.204588958;M
2014-06;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;0.249495336;M
2014-07;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;2.660287381;M
2014-07;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;2.590541819;M
2014-07;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;2.878232342;M
2014-07;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;6.8304985;M
2014-07;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;3.946638061;M
2014-07;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-6.148504896;M
2014-07;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;3.814329312;M
2014-07;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;0.452888946;M
2014-08;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;2.832302443;M
2014-08;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;2.71902969;M
2014-08;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;3.159249871;M
2014-08;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;6.859427877;M
2014-08;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;4.659934353;M
2014-08;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-6.406547705;M
2014-08;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;4.194482781;M
2014-08;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;0.966090395;M
2014-09;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;3.189062505;M
2014-09;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;3.121213371;M
2014-09;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;3.408501469;M
2014-09;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;6.730281067;M
2014-09;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;4.920404819;M
2014-09;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-5.934917354;M
2014-09;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;4.668816936;M
2014-09;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;1.61031379;M
2014-10;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;3.402759629;M
2014-10;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;3.365121908;M
2014-10;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;3.550525651;M
2014-10;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;6.729160404;M
2014-10;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;5.237456869;M
2014-10;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-5.684484275;M
2014-10;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;4.764104013;M
2014-10;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;1.65148081;M
2014-11;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;3.166259083;M
2014-11;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;3.03620181;M
2014-11;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;3.534266744;M
2014-11;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;6.535385227;M
2014-11;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;5.436424414;M
2014-11;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-5.651919241;M
2014-11;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;4.76410124;M
2014-11;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;1.63775814;M
2014-12;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;3.288561524;M
2014-12;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;3.076395408;M
2014-12;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;3.855778513;M
2014-12;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;6.35573125;M
2014-12;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;5.574098071;M
2014-12;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-5.020604554;M
2014-12;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;6.1170235;M
2014-12;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;1.958555204;M
2015-01;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;0.632335289;M
2015-01;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;0.504401928;M
2015-01;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;1.025882705;M
2015-01;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;1.484977131;M
2015-01;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;6.931664366;M
2015-01;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-3.550754144;M
2015-01;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;-3.820963282;M
2015-01;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;2.313366827;M
2015-02;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;1.996916977;M
2015-02;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;2.08337876;M
2015-02;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;1.77106166;M
2015-02;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;0.626287852;M
2015-02;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;5.606990016;M
2015-02;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-1.598133403;M
2015-02;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;2.390059593;M
2015-02;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;2.301544016;M
2015-03;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;3.322689719;M
2015-03;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;3.520794639;M
2015-03;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;2.799572164;M
2015-03;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;3.054723539;M
2015-03;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;5.342606704;M
2015-03;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-0.28194308;M
2015-03;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;1.764308018;M
2015-03;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;3.035970858;M
2015-04;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;3.102103146;M
2015-04;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;3.485618596;M
2015-04;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;2.101812538;M
2015-04;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;3.400466641;M
2015-04;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;4.184561643;M
2015-04;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-0.95593365;M
2015-04;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;-1.331544859;M
2015-04;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;3.142802323;M
2015-05;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;3.045887262;M
2015-05;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;3.194701941;M
2015-05;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;2.641547267;M
2015-05;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;4.479677388;M
2015-05;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;4.035291402;M
2015-05;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;-0.081362734;M
2015-05;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;-1.312055923;M
2015-05;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;3.527593501;M
2015-06;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;3.897277667;M
2015-06;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;4.173536387;M
2015-06;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;3.172190685;M
2015-06;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;5.298509798;M
2015-06;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;3.069162911;M
2015-06;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;0.784705113;M
2015-06;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;-0.131249824;M
2015-06;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;4.727874872;M
2015-07;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;4.206265707;M
2015-07;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;4.503990139;M
2015-07;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;3.429783991;M
2015-07;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;5.856628348;M
2015-07;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;3.145274091;M
2015-07;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;1.273585362;M
2015-07;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;-0.639826865;M
2015-07;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;5.359427134;M
2015-08;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;4.292464998;M
2015-08;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;4.541781208;M
2015-08;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;3.633267841;M
2015-08;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;5.964574584;M
2015-08;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;2.550887716;M
2015-08;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;1.793259273;M
2015-08;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;0.75725999;M
2015-08;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;5.482017758;M
2015-09;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;4.602401782;M
2015-09;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;4.894828446;M
2015-09;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;3.840863408;M
2015-09;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;6.426452679;M
2015-09;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;2.549917218;M
2015-09;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;2.055620041;M
2015-09;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;0.924572511;M
2015-09;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;5.488216905;M
2015-10;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;4.428741013;M
2015-10;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;4.599386131;M
2015-10;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;3.955190102;M
2015-10;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;6.33836239;M
2015-10;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;2.489088136;M
2015-10;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;2.406527575;M
2015-10;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;1.567134765;M
2015-10;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;5.570677811;M
2015-11;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;4.535024216;M
2015-11;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;4.748423264;M
2015-11;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;3.960748024;M
2015-11;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;6.402964487;M
2015-11;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;2.4427469;M
2015-11;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;2.840251819;M
2015-11;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;1.038806617;M
2015-11;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;5.729438614;M
2015-12;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;4.544391109;M
2015-12;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;4.771561897;M
2015-12;40123;61755;3143;Índice Cifra de Negocio. Tasa acumulada;3.938158697;M
2015-12;40123;61756;3143;Índice Cifra de Negocio. Tasa acumulada;6.493056469;M
2015-12;40123;61757;3143;Índice Cifra de Negocio. Tasa acumulada;2.683498;M
2015-12;40123;61758;3143;Índice Cifra de Negocio. Tasa acumulada;2.98827749;M
2015-12;40123;61759;3143;Índice Cifra de Negocio. Tasa acumulada;0.305994569;M
2015-12;40123;61760;3143;Índice Cifra de Negocio. Tasa acumulada;5.703140233;M
2016-01;40123;61753;3143;Índice Cifra de Negocio. Tasa acumulada;0.764946381;M
2016-01;40123;61754;3143;Índice Cifra de Negocio. Tasa acumulada;-0.245269008;M
